"rows.list[[i]]","PHYLLO09","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29","PHYLLO30"
"Abiotrophia",0,2.67105307793094,0.856397924967782,0,2.99257766686512,0
"Acanthamoeba",0,0,0,0,0,0
"Acaryochloris",0,0,1.71279584993556,0.591304031443133,0,0
"Acetobacter",0,0.667763269482736,5.13838754980669,4.13912822010193,0,3.57979227083068
"X.Acetobacteraceae.",0,20.7006613539648,47.9582837981958,24.2434652891684,0,17.8989613541534
"Acetohalobium",0,0,0,0,0,0
"Acetonema",0,0,0.856397924967782,0,0,0
"X.Acetothermia.",0,0,0,0,0,0
"Acholeplasma",0,0,0,0,0,0
"Achromobacter",0,0,0,0,0,0
"X.Acidaminococcaceae.",0,0,0,0,0,0
"Acidaminococcus",0,0.667763269482736,0,0,0,0
"Acidianus",0,0,0,0.591304031443133,0,0
"Acidilobus",0,0.667763269482736,0,0.591304031443133,0,0
"X.Acidimicrobiaceae.",0,0,0.856397924967782,0,0,0
"Acidimicrobium",0,0.667763269482736,0.856397924967782,1.7739120943294,0,1.78989613541534
"Acidiphilium",0,0,0,2.36521612577253,0,1.78989613541534
"Acidithiobacillus",0,1.33552653896547,0,0.591304031443133,0,0
"X.Acidobacteria.",0,0,0,0,0,0
"X.Acidobacteriaceae.",0,0,0,0,0,0
"X.Acidobacteriales.",0,0,0,0,0,0
"Acidobacterium",0,0,0,0,0,0
"Acidocella",0,0,0,0,0,0
"Acidomonas",0,0,1.71279584993556,1.7739120943294,0,1.78989613541534
"Acidothermus",0,0.667763269482736,4.28198962483891,0,0,0
"Acidovorax",614.387847357495,2599.60240809629,141.305657619684,3834.60664390871,0,2901.42163550827
"Acinetobacter",0,1272.08902836461,101.911353071166,458.851928399871,0,347.239850270576
"Acremonium",0,0,0,0,0,0
"Acromyrmex",0,0,0,0,0,0
"Acropora",0,0,0.856397924967782,0,0,0
"Actibacterium",0,0,0.856397924967782,1.18260806288627,0,0.89494806770767
"Actinobacillus",0,0,0,0,0,0
"X.Actinobacteria.",0,482.792843836018,530.966713480025,397.947613161228,149.628883343256,323.971200510177
"Actinobaculum",0,0,0,0,0,0
"Actinokineospora",0,1.33552653896547,4.28198962483891,0.591304031443133,0,0
"Actinomyces",0,0,0,1.7739120943294,0,1.78989613541534
"X.Actinomycetaceae.",0,1.33552653896547,0,0.591304031443133,0,0
"X.Actinomycetales.",0,3627.9578430997,3205.49743315441,3027.47664098884,1185.06075607859,2468.26677073775
"Actinoplanes",0,51.4177717501707,24.8355398240657,56.1738829870976,0,42.9575072499682
"Actinosynnema",0,6.67763269482736,0.856397924967782,1.18260806288627,0,0.89494806770767
"Actinotalea",0,4.00657961689642,7.70758132471004,5.32173628298819,5.98515533373025,5.36968840624602
"Acyrthosiphon",0,4.00657961689642,7.70758132471004,0,0,0
"X.Adenoviridae.",0,2.00328980844821,0.856397924967782,0.591304031443133,0,0
"Adineta",0,0,0,0,0,0
"Adlercreutzia",0,0,0,0,0,0
"Advenella",0,1.33552653896547,1.71279584993556,0.591304031443133,0,0
"Aedes",0,0,0,0,0,0
"Aequorivita",0,1.33552653896547,0.856397924967782,2.36521612577253,2.99257766686512,1.78989613541534
"X.Aerococcaceae.",0,0,0,1.7739120943294,0,1.78989613541534
"Aerococcus",0,0.667763269482736,0.856397924967782,3.5478241886588,0,2.68484420312301
"Aeromicrobium",0,5.34210615586189,0,4.13912822010193,0,3.57979227083068
"X.Aeromonadales.",0,0,0,0,0,0
"Aeromonas",0,0,0,0,0,0
"Afipia",0,2.00328980844821,3.42559169987113,1.18260806288627,0,0.89494806770767
"X.Agaricales.",0,0,0.856397924967782,0,2.99257766686512,0
"X.Agaricomycetes.",0,0.667763269482736,1.71279584993556,0,0,0
"Agaricus",0,0,0,0,0,0
"Agarivorans",0,0,0,0,0,0
"Aggregatibacter",0,0.667763269482736,0,0,0,0
"Agrius",0,0,0,0,0,0
"Agrobacterium",0,46.7434288637915,45.3890900232924,177.982513464383,8.97773300059537,136.032106291566
"Agrococcus",0,9.34868577275831,10.2767750996134,6.50434434587446,2.99257766686512,5.36968840624602
"Agrotis",5.20667667252114,0,0,0,0,0
"Ahjdlikevirus",0,0,0,1.7739120943294,0,1.78989613541534
"Ahrensia",0,0,0.856397924967782,0.591304031443133,0,0
"Ajellomyces",0,0,0,1.7739120943294,2.99257766686512,1.78989613541534
"Akkermansia",0,1.33552653896547,0,1.18260806288627,2.99257766686512,1.78989613541534
"Albugo",0,0,0.856397924967782,0,0,0
"X.Alcaligenaceae.",0,0,0,3.5478241886588,0,2.68484420312301
"Alcaligenes",0,0,0,0,0,0
"Alcanivorax",0,1.33552653896547,0,0,0,0
"Algoriphagus",0,0,4.28198962483891,1.18260806288627,2.99257766686512,1.78989613541534
"Alicycliphilus",0,18.6973715455166,0,19.5130330376234,0,14.3191690833227
"X.Alicyclobacillaceae.",0,1.33552653896547,0,1.7739120943294,0,1.78989613541534
"Alicyclobacillus",0,2.00328980844821,0,0.591304031443133,0,0
"Aliivibrio",0,0,0,0.591304031443133,0,0
"Alishewanella",0,0,1.71279584993556,0,0,0
"Alistipes",0,0.667763269482736,1.71279584993556,8.27825644020386,0,6.26463647395369
"Alkalibacterium",20.8267066900846,4.67434288637915,5.99478547477447,11.2347765974195,2.99257766686512,8.9494806770767
"Alkalilimnicola",0,0,0,1.18260806288627,0,0.89494806770767
"Alkalimonas",0,0,0,0,0,0
"Alkaliphilus",5.20667667252114,0,0,1.7739120943294,0,1.78989613541534
"Allochromatium",0,0,0,1.18260806288627,0,0.89494806770767
"Alloiococcus",0,0.667763269482736,0.856397924967782,0.591304031443133,2.99257766686512,0.89494806770767
"Alloprevotella",0,0,0,0,0,0
"Alloscardovia",0,0,0,0,0,0
"X.Alphaproteobacteria.",0,1143.21071735444,1438.74851394587,1960.76416826543,532.678824701992,1563.4742742853
"Alternaria",0,6.67763269482736,2.56919377490335,2.95652015721566,23.940621334921,5.36968840624602
"X.Alteromonadaceae.",0,0,0,0,0,0
"X.Alteromonadales.",0,0.667763269482736,0.856397924967782,2.36521612577253,2.99257766686512,1.78989613541534
"Alteromonas",5.20667667252114,0,0,1.18260806288627,0,0.89494806770767
"Amblyomma",0,0.667763269482736,0.856397924967782,0,0,0
"Aminobacterium",0,0,0,0.591304031443133,0,0
"Aminomonas",0,0,0,0,0,0
"Ammonifex",0,0,0.856397924967782,1.7739120943294,0,1.78989613541534
"X.Amoebophilaceae.",0,0,0,0,0,0
"Amphibacillus",0,1.33552653896547,1.71279584993556,1.18260806288627,0,0.89494806770767
"Amphimedon",0,0,0,0.591304031443133,0,0
"Amycolatopsis",0,0,0,0,0,0
"Amycolicicoccus",0,1.33552653896547,2.56919377490335,2.36521612577253,0,1.78989613541534
"Anabaena",0,2.67105307793094,2.56919377490335,0,2.99257766686512,0
"Anaerobaculum",0,0,0,0,0,0
"Anaerococcus",0,6.00986942534462,1.71279584993556,4.13912822010193,0,3.57979227083068
"Anaerofustis",0,0,0,0,0,0
"Anaeroglobus",0,0,0,0,0,0
"Anaerolinea",5.20667667252114,2.67105307793094,13.7023667994845,10.0521685345333,0,7.15958454166136
"Anaeromyxobacter",5.20667667252114,5.34210615586189,3.42559169987113,2.95652015721566,2.99257766686512,2.68484420312301
"Anaerostipes",0,0,0,0,0,0
"Anaerotruncus",0,0.667763269482736,0,1.18260806288627,0,0.89494806770767
"Anaplasma",0,0,0,0,0,0
"X.Anaplasmataceae.",0,0,0,0,0,0
"Aneurinibacillus",0,0.667763269482736,0,0.591304031443133,0,0
"Angomonas",0,0,0,0,0,0
"Annulohypoxylon",0,0,0.856397924967782,0,0,0
"Anopheles",0,0,1.71279584993556,1.18260806288627,0,0.89494806770767
"Anoplophora",5.20667667252114,0,0,0,0,0
"Anoxybacillus",0,0,0,0,0,0
"Aphanomyces",0,0,0,0,0,0
"X.Aphididae.",0,0,0,0,0,0
"Aphrocallistes",0,0,0,0,0,0
"X.Apicomplexa.",0,0,0,0,0,0
"Apis",0,0,0,0,0,0
"Aquabacterium",0,0,0,0.591304031443133,0,0
"Aquamicrobium",0,0,0.856397924967782,0,0,0
"Aquifex",0,0,0,0,0,0
"X.Aquificaceae.",0,0,0.856397924967782,0,0,0
"X.Aquificae.",0,0,0,0,0,0
"X.Aquificales.",0,0.667763269482736,0,0,0,0
"Aquimarina",0,3.33881634741368,0,0.591304031443133,0,0
"X.Arachnida.",0,0,0,0,0,0
"X.Araneae.",0,0,0,0,0,0
"Arcanobacterium",0,0.667763269482736,0.856397924967782,0,0,0
"X.Archaea.",109.340210122944,116.858572159479,156.720820269104,201.043370690665,47.881242669842,159.300756051965
"Archaeoglobus",0,0.667763269482736,0,0,0,0
"Archiearis",0,0,0,0,0,0
"Arcobacter",0,0,0.856397924967782,0,0,0
"Arcticibacter",0,9.34868577275831,3.42559169987113,9.46086450309012,0,7.15958454166136
"X.Armatimonadetes.",0,0,0.856397924967782,3.5478241886588,0,2.68484420312301
"Aromatoleum",0,2.00328980844821,0,2.95652015721566,0,1.78989613541534
"Arsenophonus",0,0,0,0,8.97773300059537,1.78989613541534
"Arthrobacter",0,361.25992879016,306.590457138466,238.295524671582,1568.11069743732,415.255903416359
"Arthroderma",0,0,0,0,0,0
"X.Arthrodermataceae.",0,0,0,0,0,0
"X.Arthropoda.",15.6200300175634,1.33552653896547,0,1.7739120943294,0,1.78989613541534
"Arthrospira",0,0,0,0,0,0
"Asaia",5.20667667252114,0.667763269482736,7.70758132471004,8.27825644020386,0,6.26463647395369
"X.Ascomycota.",72.893473415296,611.671154846186,656.000810525321,444.069327613793,421.953451027982,399.146838197621
"X.Aspergillaceae.",0,0,0,0,0,0
"Aspergillus",0,0,0,0,0,0
"Asticcacaulis",0,4.67434288637915,4.28198962483891,16.5565128804077,0,12.5292729479074
"Atopobium",0,0,0,0,0,0
"Atta",0,0,0,0,0,0
"X.Aurantimonadaceae.",0,0,0,0,0,0
"Aurantimonas",0,0,0,1.7739120943294,0,1.78989613541534
"Aureobasidium",0,0,0.856397924967782,0.591304031443133,0,0
"Aureococcus",0,0,0,0,2.99257766686512,0
"Austwickia",0,0,2.56919377490335,2.36521612577253,0,1.78989613541534
"Avibacterium",0,0,0,0,0,0
"Azoarcus",0,0,0,1.18260806288627,0,0.89494806770767
"Azohydromonas",0,0,0,0,0,0
"Azorhizobium",15.6200300175634,0.667763269482736,1.71279584993556,4.73043225154506,0,3.57979227083068
"Azospira",0,0,0,0,0,0
"Azospirillum",135.37359348555,11.3519755812065,17.1279584993556,21.2869451319528,5.98515533373025,17.0040132864457
"Azotobacter",0,0,0,0,0,0
"X.Bacillaceae.",0,145.572392747236,43.6762941733569,80.417348276266,0,60.8564686041216
"X.Bacillales.",0,276.453993565853,116.470117795618,173.252081212838,0,130.66241788532
"X.Bacillariophyceae.",0,0,0,0,0,0
"X.Bacillariophyta.",0,0,0,0,0,0
"X.Bacilli.",46.8600900526903,49.4144819417225,91.6345779715527,86.9216926221405,5.98515533373025,66.2261570103676
"Bacillus",0,482.792843836018,126.746892895232,175.61729733861,0,132.452314020735
"X.Bacteria.",0,4542.12575902157,4538.90900232924,5034.95382773827,218.458169681154,3842.90700273674
"Bacteriovorax",10.4133533450423,4.67434288637915,5.13838754980669,7.68695240876072,11.9703106674605,7.15958454166136
"X.Bacteroidales.",0,75.4572494515492,43.6762941733569,106.434725659764,23.940621334921,84.125118364521
"Bacteroides",0,54.7565880975844,28.2611315239368,60.3130112071995,14.9628883343256,48.3271956562142
"X.Bacteroidetes.",0,2737.82940487922,582.350588978092,1801.11207977578,0,1363.00590711878
"Bactrocera",10.4133533450423,0,0,0.591304031443133,0,0
"Badnavirus",0,0,0,1.7739120943294,0,1.78989613541534
"Barnesiella",0,0.667763269482736,0,0.591304031443133,0,0
"Bartonella",10.4133533450423,1.33552653896547,8.56397924967782,1.7739120943294,0,1.78989613541534
"Basfia",0,0,0,0,0,0
"X.Basidiomycota.",0,15.3585551981029,13.7023667994845,27.7912894778272,0,21.4787536249841
"Batrachochytrium",0,0,0,0,0,0
"Baudoinia",0,0,5.13838754980669,2.36521612577253,0,1.78989613541534
"Bdellovibrio",0,4.67434288637915,7.70758132471004,9.46086450309012,0,7.15958454166136
"X.Bdellovibrionales.",0,2.00328980844821,0,1.7739120943294,0,1.78989613541534
"Beauveria",0,0,0,0.591304031443133,0,0
"Beenakia",0,0,0,0,0,0
"Beggiatoa",0,0.667763269482736,0.856397924967782,3.5478241886588,0,2.68484420312301
"Beijerinckia",0,0,0,0,0,0
"X.Beijerinckiaceae.",0,0,0,0,0,0
"Belliella",5.20667667252114,0.667763269482736,0,1.18260806288627,2.99257766686512,1.78989613541534
"Bergeyella",0,6.67763269482736,0,0,0,0
"Bermanella",0,0,0,0,0,0
"X.Betaproteobacteria.",0,395.31585553378,0,717.843094171963,0,543.233477098556
"Beutenbergia",0,4.67434288637915,0,0.591304031443133,0,0
"Bhargavaea",5.20667667252114,0,2.56919377490335,2.95652015721566,0,1.78989613541534
"Bibersteinia",0,0,0,0,0,0
"X.Bifidobacteriaceae.",0,2.00328980844821,0.856397924967782,0.591304031443133,0,0
"Bifidobacterium",0,2.67105307793094,4.28198962483891,4.13912822010193,0,3.57979227083068
"Bilophila",0,0,0,0.591304031443133,0,0
"Bipolaris",41.6534133801691,33.3881634741368,40.2507024734857,27.1999854463841,2.99257766686512,21.4787536249841
"Bizionia",0,1.33552653896547,0,1.18260806288627,0,0.89494806770767
"Blastococcus",0,27.3782940487922,33.3995190737435,34.2956338237017,0,25.9534939635224
"Blastomonas",0,0,3.42559169987113,10.6434725659764,0,8.05453260936903
"Blastopirellula",0,2.00328980844821,0,0.591304031443133,0,0
"Blattabacterium",0,0.667763269482736,0,0,0,0
"Blautia",0,2.00328980844821,0.856397924967782,1.7739120943294,0,1.78989613541534
"Blumeria",0,0,0,0,0,0
"Bombyx",26.0333833626057,0,0,0.591304031443133,0,0
"Bordetella",0,0,0,0,0,0
"Borrelia",0,0,0,0.591304031443133,0,0
"X.Botryosphaeriaceae.",0,0.667763269482736,0,1.7739120943294,0,1.78989613541534
"Botrytis",0,0,0,0,0,0
"Brachybacterium",0,14.0230286591375,19.697152274259,13.0086886917489,20.9480436680559,12.5292729479074
"Brachyspira",0,0,0,0.591304031443133,0,0
"X.Bradyrhizobiaceae.",0,0,0,0,0,0
"Bradyrhizobium",124.960240140507,0,0,0,0,0
"Brahmaea",0,0,0,0,0,0
"Brenneria",0,0,0,0,0,0
"Brevibacillus",0,0,5.13838754980669,2.95652015721566,0,1.78989613541534
"Brevibacterium",0,4.67434288637915,3.42559169987113,1.7739120943294,0,1.78989613541534
"Brevundimonas",0,15.3585551981029,45.3890900232924,39.6173701066899,14.9628883343256,32.2181304374761
"Brochothrix",0,0,0,0,0,0
"Brucella",0,0,0,0,0,0
"X.Brucellaceae.",0,0,0,0,0,0
"Buchnera",0,0,0,0,0,0
"Burkholderia",0,0,0,0,0,0
"X.Burkholderiaceae.",0,0,0,0,0,0
"X.Burkholderiales.",0,1497.12525018029,0,2283.61616943338,0,1728.14471874351
"Butyricicoccus",0,0,0,0,0,0
"Butyrivibrio",0,1.33552653896547,0,0,0,0
"Byssochlamys",0,0,0,0,0,0
"Caenispirillum",0,0,0,2.36521612577253,0,1.78989613541534
"Caenorhabditis",0,0,0,1.7739120943294,0,1.78989613541534
"Caldalkalibacillus",0,1.33552653896547,1.71279584993556,1.18260806288627,0,0.89494806770767
"Caldanaerobacter",0,0,0,0,0,0
"Caldicellulosiruptor",0,0.667763269482736,1.71279584993556,0,0,0
"Caldilinea",0,12.0197388506892,21.4099481241945,15.9652088489646,5.98515533373025,12.5292729479074
"Calditerrivibrio",0,0,0,0,0,0
"Caldithrix",0,0,0,0,0,0
"Caligus",0,0.667763269482736,0,0,0,0
"Caloramator",0,0.667763269482736,0.856397924967782,0.591304031443133,0,0
"Calothrix",0,6.00986942534462,0.856397924967782,1.7739120943294,0,1.78989613541534
"Camponotus",0,0,0,0,0,0
"Campylobacter",0,0,0,0,0,0
"X.Campylobacteraceae.",0,0,0.856397924967782,0,0,0
"X.Campylobacterales.",0,0.667763269482736,0.856397924967782,1.18260806288627,0,0.89494806770767
"Candida",0,0,0,0,0,0
"Candidatus_Accumulibacter",0,2.67105307793094,0,13.5999927231921,0,10.739376812492
"Candidatus_Acetothermum",0,2.00328980844821,1.71279584993556,0.591304031443133,0,0
"Candidatus_Actinomarina",0,0,0,1.7739120943294,0,1.78989613541534
"Candidatus_Amoebophilus",0,0.667763269482736,0,0,0,0
"Candidatus_Aquiluna",0,0,0,0,0,0
"Candidatus_Arthromitus",0,0,0.856397924967782,0,0,0
"Candidatus_Atelocyanobacterium",0,0,0,0,0,0
"Candidatus_Azobacteroides",0,0,0,0.591304031443133,0,0
"Candidatus_Caldiarchaeum",0,1.33552653896547,0.856397924967782,0,0,0
"Candidatus_Cardinium",0,0,0,0,0,0
"Candidatus_Chloracidobacterium",0,5.34210615586189,10.2767750996134,6.50434434587446,2.99257766686512,5.36968840624602
"Candidatus_Cloacimonas",0,0,0,0,0,0
"Candidatus_Competibacter",0,2.67105307793094,1.71279584993556,1.18260806288627,0,0.89494806770767
"Candidatus_Contendobacter",0,0,0.856397924967782,0,0,0
"Candidatus_Desulforudis",0,1.33552653896547,0.856397924967782,0,2.99257766686512,0
"Candidatus_Endolissoclinum",0,0,0,0,0,0
"Candidatus_Entotheonella",0,34.7236900131023,28.2611315239368,33.1130257608154,0,25.0585458958148
"Candidatus_Glomeribacter",0,0,0,0,0,0
"Candidatus_Hamiltonella",0,0,0,0,0,0
"Candidatus_Ishikawaella",0,0,0,0,0,0
"Candidatus_Koribacter",0,0,0,0,0,0
"Candidatus_Kuenenia",0,0,0,0.591304031443133,0,0
"Candidatus_Methylomirabilis",0,0,2.56919377490335,0,0,0
"Candidatus_Micrarchaeum",0,0,0,0,0,0
"Candidatus_Microthrix",0,11.3519755812065,15.4151626494201,11.2347765974195,0,8.9494806770767
"Candidatus_Midichloria",0,0.667763269482736,0,0,0,0
"Candidatus_Moranella",0,0,0,0,0,0
"Candidatus_Nicolleia",0,0,0,0,0,0
"Candidatus_Nitrosoarchaeum",0,0.667763269482736,2.56919377490335,2.95652015721566,2.99257766686512,2.68484420312301
"Candidatus_Pelagibacter",0,0.667763269482736,0,1.18260806288627,0,0.89494806770767
"Candidatus_Phytoplasma",0,0,0,0,0,0
"Candidatus_Profftella",0,0,0,0,0,0
"Candidatus_Protochlamydia",0,0,0,0.591304031443133,0,0
"Candidatus_Puniceispirillum",0,0,0,0,0,0
"Candidatus_Regiella",0,0,0,0,0,0
"X.Candidatus_Saccharibacteria.",0,18.0296082760339,5.99478547477447,46.1217144525643,122.69568434147,53.6968840624602
"Candidatus_Saccharimonas",0,0,0.856397924967782,3.5478241886588,17.9554660011907,5.36968840624602
"Candidatus_Solibacter",0,0,0,0,0,0
"Candidatus_Sulcia",0,0,0,0,0,0
"Candidatus_Symbiobacter",0,0,0,0.591304031443133,0,0
"Cantharellus",0,0,0,0,0,0
"Capitella",5.20667667252114,2.67105307793094,0.856397924967782,0.591304031443133,2.99257766686512,0.89494806770767
"Capnocytophaga",0,4.67434288637915,0,1.7739120943294,0,1.78989613541534
"X.Capnodiales.",0,10.6842123117238,24.8355398240657,10.0521685345333,0,7.15958454166136
"Capronia",0,0,0.856397924967782,0,0,0
"Carboxydothermus",0,0,0.856397924967782,1.18260806288627,0,0.89494806770767
"Cardiobacterium",0,0,0,0,0,0
"X.Carnobacteriaceae.",5.20667667252114,6.00986942534462,5.13838754980669,3.5478241886588,0,2.68484420312301
"Carnobacterium",0,2.67105307793094,0.856397924967782,2.36521612577253,0,1.78989613541534
"Castellaniella",0,0,0,0,0,0
"Catellicoccus",0,0,0,0,0,0
"Catenovulum",0,0,0.856397924967782,0,0,0
"Catenulispora",0,0,0,0,0,0
"Catonella",0,0,0,0,0,0
"X.Caudovirales.",0,0,0,0,0,0
"Caulobacter",0,8.01315923379283,2.56919377490335,31.9304176979292,0,24.1635978281071
"X.Caulobacteraceae.",0,5.34210615586189,17.9843564243234,21.2869451319528,0,16.1090652187381
"Cecembia",0,0.667763269482736,0,0,0,0
"Cedecea",0,0,1.71279584993556,0,0,0
"Celeribacter",0,0,0.856397924967782,0,0,0
"X.Cellulomonadaceae.",0,0.667763269482736,2.56919377490335,1.18260806288627,0,0.89494806770767
"Cellulomonas",0,3.33881634741368,10.2767750996134,2.36521612577253,0,1.78989613541534
"Cellulophaga",0,0,0,0,0,0
"Cellulosilyticum",0,0,0,0,0,0
"Cellulosimicrobium",0,0,0,0,0,0
"Cellvibrio",0,0,0,1.7739120943294,0,1.78989613541534
"Centipeda",0,1.33552653896547,0,0,0,0
"Cerapachys",0,0,0,0,0,0
"Ceratitis",0,0,0,0,11.9703106674605,1.78989613541534
"Ceratocystis",0,0,0,0.591304031443133,0,0
"Cerebratulus",0,0,0,0,0,0
"Ceriporiopsis",0,0,0,0,0,0
"Cesiribacter",0,6.00986942534462,2.56919377490335,5.91304031443133,0,4.47474033853835
"Cetobacterium",0,0,0,0,0,0
"X.Chaetomiaceae.",0,0,1.71279584993556,0.591304031443133,0,0
"Chaetomium",0,1.33552653896547,0,0,0,0
"X.Chaetothyriales.",0,0.667763269482736,0,0.591304031443133,0,0
"Chamaesiphon",0,0,0.856397924967782,1.18260806288627,0,0.89494806770767
"Chelativorans",0,0,0,1.7739120943294,0,1.78989613541534
"Chitinophaga",0,10.016449042241,5.99478547477447,17.1478169118508,0,12.5292729479074
"Chlamydia",0,0,0,0,0,0
"X.Chlamydiaceae.",0,0,0,0,0,0
"X.Chlamydiales.",0,0,0,0,0,0
"Chlorobaculum",0,0,0,0,0,0
"X.Chlorobiaceae.",0,0,0,0.591304031443133,0,0
"Chlorobium",5.20667667252114,0.667763269482736,0,1.18260806288627,5.98515533373025,1.78989613541534
"X.Chloroflexales.",0,6.00986942534462,9.4203771746456,2.36521612577253,5.98515533373025,2.68484420312301
"X.Chloroflexi.",0,16.6940817370684,42.8198962483891,30.7478096350429,0,23.2686497603994
"X.Chloroflexia.",0,3.33881634741368,6.85118339974226,6.50434434587446,0,5.36968840624602
"Chloroflexus",5.20667667252114,2.67105307793094,8.56397924967782,7.68695240876072,2.99257766686512,6.26463647395369
"Chloroherpeton",0,0.667763269482736,0.856397924967782,0.591304031443133,0,0
"Chlorovirus",0,0,0.856397924967782,0,0,0
"Chondromyces",0,2.67105307793094,0,0.591304031443133,0,0
"Chondrus",0,0,0,0,0,0
"X.Chromadorea.",0,0,0,0,0,0
"X.Chromatiaceae.",5.20667667252114,1.33552653896547,0,0,0,0
"X.Chromatiales.",0,0,2.56919377490335,0,0,0
"Chromobacterium",0,0,0,0,0,0
"Chromohalobacter",0,0.667763269482736,0.856397924967782,1.18260806288627,0,0.89494806770767
"X.Chroococcales.",0,0.667763269482736,4.28198962483891,0.591304031443133,2.99257766686512,0.89494806770767
"Chroococcidiopsis",0,2.00328980844821,1.71279584993556,3.5478241886588,0,2.68484420312301
"Chryseobacterium",0,2458.03659496595,12.8459688745167,1255.92976278521,0,950.434847905546
"Chthoniobacter",0,0,5.13838754980669,6.50434434587446,0,5.36968840624602
"Chthonomonas",0,0,0,0,0,0
"Citreicella",0,0.667763269482736,0,0.591304031443133,0,0
"Citrobacter",0,6.67763269482736,14.5587647244523,0,0,0
"Cladonia",0,0,0,0,0,0
"Cladophialophora",0,0,0,0,0,0
"Cladosporium",0,0,0.856397924967782,0,0,0
"Clavibacter",0,14.0230286591375,6.85118339974226,17.739120943294,11.9703106674605,15.2141171510304
"Claviceps",0,0,0,0,0,0
"X.Clavicipitaceae.",0,0,0,0,0,0
"Clavispora",0,0,0,0,0,0
"Clonorchis",0,0,0.856397924967782,0,0,0
"X.Clostridia.",0,12.0197388506892,12.8459688745167,6.50434434587446,0,5.36968840624602
"X.Clostridiaceae.",5.20667667252114,5.34210615586189,1.71279584993556,1.7739120943294,5.98515533373025,1.78989613541534
"X.Clostridiales.",31.2400600351269,45.4079023248261,35.9687128486468,93.426036968015,29.9257766686512,75.1756376874443
"X.Clostridiales_Family_XIII._Incertae_Sedis.",5.20667667252114,1.33552653896547,0.856397924967782,0,0,0
"X.Clostridiales_Family_XI._Incertae_Sedis.",0,0,0,0,0,0
"Clostridium",5.20667667252114,18.0296082760339,15.4151626494201,38.4347620438036,0,28.6383381666454
"Coccidioides",0,0,0,0,0,0
"Coccinella",0,0,0,0,0,0
"X.Coccinellidae.",0,0,0,0,0,0
"Coleofasciculus",0,0.667763269482736,0,2.36521612577253,0,1.78989613541534
"X.Coleoptera.",0,0,0,0,0,0
"Colletotrichum",0,1.33552653896547,3.42559169987113,0.591304031443133,0,0
"Collimonas",0,0,0,0.591304031443133,0,0
"Collinsella",0,0,0,0,0,0
"Colwellia",0,0,0,0,0,0
"X.Comamonadaceae.",1369.35596487306,4004.57632708797,271.478142214787,5747.47518562725,0,4349.44760905928
"Comamonas",0,0,0,0,0,0
"Commensalibacter",20.8267066900846,0,0,0.591304031443133,0,0
"Conexibacter",0,96.8256740749967,137.880065919813,75.0956119932778,0,57.2766763332909
"Congregibacter",0,0,0,0.591304031443133,0,0
"Coniosporium",0,0,1.71279584993556,0.591304031443133,0,0
"Coprinopsis",0,0,0.856397924967782,1.18260806288627,0,0.89494806770767
"Coprobacillus",0,0,1.71279584993556,0.591304031443133,0,0
"Coprococcus",0,1.33552653896547,0,0.591304031443133,0,0
"Coprothermobacter",0,1.33552653896547,0,0,0,0
"Coptotermes",0,0,0,0,0,0
"Coraliomargarita",0,0,0,0,0,0
"Corallococcus",0,4.67434288637915,0,2.95652015721566,0,1.78989613541534
"Cordyceps",0,0,0,0,0,0
"X.Cordycipitaceae.",0,0,0,0,0,0
"Corethrella",0,0,0,0,0,0
