"rows.list[[i]]","PHYLLO11","PHYLLO13","PHYLLO15","PHYLLO21","PHYLLO23","PHYLLO26","PHYLLO27","PHYLLO12","PHYLLO14","PHYLLO16","PHYLLO22","PHYLLO24","PHYLLO25","PHYLLO28","PHYLLO29"
"Lachnoclostridium",0,0,0,0,5.70027406887736,2.09158486027627,0,1.10500959162064,0,0,0,2.75143721394519,13.0349454026627,6.4434489925349,0
"X.Lachnospiraceae.",0,5.33050550878913,5.60460796481714,0,10.8823414042204,2.7887798137017,3.1428019861785,0,0,0,0,0,11.662845886593,7.02921708276534,0
"Lacinutrix",0,0,0,1.27077775826581,0,0.697194953425425,0,0,0,0,0,0,0,0,0
"X.Lactobacillaceae.",0,20.2559209333987,1.86820265493905,2.54155551653162,0,6.97194953425425,0,5.5250479581032,3.04837122432942,0,8.64285182891472,0,1.37209951606976,0.585768090230445,2.55904477672112
"X.Lactobacillales.",0,101.279604666994,829.481978792937,2.54155551653162,102.604933239792,17.4298738356356,80.1414506475516,0,7.11286619010198,68.9898224566254,77.7856664602325,0,54.8839806427904,69.706402737423,0
"Lactobacillus",0,184.435490604104,5.60460796481714,104.203776177797,4.14565386827444,32.768162810995,3.92850248272312,69.6156042721004,19.3063510874196,0,387.693639182746,0,0,2.92884045115223,0
"Lactococcus",0,10.6610110175783,16.8138238944514,0,0,0,10.9998069516247,0,0,62.9907074603971,17.2857036578294,0,0,35.7318535040572,0
"Lambdalikevirus",0,0,0,0,1.55462020060292,0,0,0,1.01612374144314,0,9.87754494733111,0,0.68604975803488,0,0
"Laribacter",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0.68604975803488,0,0
"X.Latescibacteria.",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0,0,0
"Lautropia",0,0,0,0,0.518206733534305,1.39438990685085,1.57140099308925,0,0,0,0,2.75143721394519,0,2.92884045115223,0
"Lawsonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0.585768090230445,0
"Leadbetterella",0,2.13220220351565,1.86820265493905,0,5.70027406887736,4.88036467397797,0,0,0,2.99955749811415,0,0,2.74419903213952,7.61498517299579,0
"Leeuwenhoekiella",0,0,0,1.27077775826581,2.59103366767153,0.697194953425425,1.57140099308925,0,0,5.9991149962283,0,0,2.74419903213952,2.34307236092178,0
"Legionella",0,5.33050550878913,0,2.54155551653162,0,0.697194953425425,0,0,0,0,1.23469311841639,0,0.68604975803488,0.585768090230445,2.55904477672112
"X.Legionellales.",0,0,0,0,0,0,0,0,0,0,3.70407935524917,0,0,0,0
"Leifsonia",0,2.13220220351565,0,0,4.14565386827444,10.4579243013814,4.71420297926774,0,0,0,0,0,4.11629854820928,2.92884045115223,0
"Leishmania",0,0,0,11.4369998243923,0,0,0,4.42003836648256,22.3547223117491,0,0,0,0,0,0
"Leisingera",0,0,0,0,1.03641346706861,0,0.785700496544624,0,0,0,0,0,0,0,0
"Lentisphaera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Leotiomycetes.",1.22215542438489,13.8593143228517,0,12.7077775826581,0,0,0,3.31502877486192,2.03224748288628,0,2.46938623683278,0,0,0,0
"X.Lepidoptera.",0,1.06610110175783,0,0,0,0,0,0,1.01612374144314,0,6.17346559208195,0,0,0,0
"Leptolyngbya",0,1.06610110175783,0,1.27077775826581,0,5.5775596274034,2.35710148963387,0,0,1.49977874905707,0,0,0.68604975803488,5.27191281207401,0
"Leptonema",0,0,0,0,0,0,0,0,0,0,0,0,0.68604975803488,0,0
"Leptopilina",0,0,0,0,0,0,0,0,0,0,1.23469311841639,0,0,0,0
"Leptosphaeria",0,24.52032534043,31.7594451339638,17.7908886157214,31.6106107455926,9.06353439453052,14.1426089378032,3.31502877486192,10.1612374144314,31.4953537301986,14.8163174209967,2.75143721394519,31.5582888696045,8.78652135345668,15.3542686603267
"Leptospira",0,0,0,0,1.03641346706861,2.7887798137017,0,0,0,0,0,0,0.68604975803488,2.92884045115223,0
"X.Leptospiraceae.",0,0,0,0,0.518206733534305,0,0,0,0,0,0,0,0,0.585768090230445,0
"Leptospirillum",0,0,0,0,0,0,1.57140099308925,0,0,0,0,0,0,0,0
"Leptothrix",0,0,0,0,0,0,1.57140099308925,0,0,0,0,0,0,0.585768090230445,0
"Leptotrichia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Leptotrichiaceae.",0,0,0,1.27077775826581,0,0,0,0,0,0,0,0,0,0,0
"Leuconostoc",0,27.7186286457035,0,15.2493330991897,0,0,0,0,4.06449496577256,0,0,0,0,0,0
"X.Leuconostocaceae.",0,5.33050550878913,0,0,0,0.697194953425425,0,0,0,0,0,0,0,0,0
"Limnobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Listeria",0,0,9.34101327469523,0,1.55462020060292,0,0,0,0,0,0,0,0,0.585768090230445,0
"Loktanella",0,0,0,1.27077775826581,0.518206733534305,0,0,0,0,2.99955749811415,1.23469311841639,0,0,0,0
"Lottia",0,0,0,0,0,0,0,1.10500959162064,0,0,1.23469311841639,0,0,0,0
"Luminiphilus",0,0,0,1.27077775826581,0,0,0.785700496544624,1.10500959162064,0,0,1.23469311841639,0,0,0,0
"Lutibaculum",0,0,0,0,0,2.09158486027627,1.57140099308925,0,0,1.49977874905707,1.23469311841639,0,2.74419903213952,0,0
"Lyngbya",0,5.33050550878913,1.86820265493905,1.27077775826581,1.03641346706861,1.39438990685085,0,2.21001918324128,1.01612374144314,0,1.23469311841639,0,0,0,0
"Lysinibacillus",0,3.19830330527348,1.86820265493905,0,0,1.39438990685085,2.35710148963387,1.10500959162064,1.01612374144314,0,0,0,2.05814927410464,1.75730427069134,0
"Lysobacter",0,4.26440440703131,0,0,2.07282693413722,0,3.1428019861785,1.10500959162064,0,2.99955749811415,0,0,5.48839806427904,1.75730427069134,0
"Macrococcus",0,2.13220220351565,5.60460796481714,0,7.25489426948027,0,0,0,0,1.49977874905707,0,2.75143721394519,5.48839806427904,0,0
"Macrophomina",0,18.123718729883,1.86820265493905,8.89544430786068,4.66386060180875,1.39438990685085,0,4.42003836648256,6.09674244865884,0,4.93877247366556,0,2.74419903213952,1.75730427069134,0
"Madurella",0,2.13220220351565,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Magnaporthaceae.",0,1.06610110175783,0,0,0,0,0,0,0,0,1.23469311841639,0,0,0,0
"Magnaporthe",0,0,0,0,0.518206733534305,0.697194953425425,0,0,0,0,0,0,1.37209951606976,0,0
"Magnaporthiopsis",0,1.06610110175783,0,0,0,0.697194953425425,0,0,1.01612374144314,0,0,0,1.37209951606976,0,0
"Magnetococcus",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0.68604975803488,0,0
"Magnetospira",0,0,0,0,1.03641346706861,0,0,0,0,0,0,0,0,1.17153618046089,2.55904477672112
"Magnetospirillum",0,1.06610110175783,3.73640530987809,1.27077775826581,3.62744713474014,1.39438990685085,1.57140099308925,0,0,2.99955749811415,0,0,4.80234830624416,12.8868979850698,5.11808955344223
"Magnetovibrio",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0,0,0
"Mahella",0,3.19830330527348,0,0,0.518206733534305,0,0.785700496544624,0,0,0,0,0,0.68604975803488,1.17153618046089,0
"Malassezia",0,0,0,0,0,0,2.35710148963387,0,0,0,0,0,0,0,0
"Mannheimia",0,1.06610110175783,0,2.54155551653162,0,0.697194953425425,0,0,0,0,0,0,0,0,0
"Maribacter",0,3.19830330527348,0,0,0,0,0.785700496544624,0,1.01612374144314,0,2.46938623683278,0,0,1.17153618046089,0
"Maricaulis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marichromatium",0,0,0,1.27077775826581,0,0,0,0,0,0,0,0,0,0.585768090230445,0
"Mariniradius",0,4.26440440703131,0,0,0.518206733534305,1.39438990685085,1.57140099308925,0,1.01612374144314,1.49977874905707,2.46938623683278,0,1.37209951606976,2.92884045115223,0
"Marinithermus",0,0,0,0,0,2.7887798137017,0,0,0,0,0,0,0,1.75730427069134,0
"Marinobacter",0,3.19830330527348,5.60460796481714,10.1662220661265,11.918754871289,9.76072934795595,12.571207944714,0,0,8.99867249434245,0,8.25431164183558,17.151243950872,8.20075326322623,0
"Marinomonas",0,0,0,1.27077775826581,0.518206733534305,0,0.785700496544624,0,0,0,0,0,0,1.17153618046089,0
"Maritimibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,1.17153618046089,0
"Marivirga",0,0,0,0,0,0,0.785700496544624,0,0,0,0,0,0,0,2.55904477672112
"Marssonina",0,6.39660661054696,3.73640530987809,13.9785553409239,4.66386060180875,0.697194953425425,0,1.10500959162064,0,2.99955749811415,3.70407935524917,2.75143721394519,2.74419903213952,1.75730427069134,5.11808955344223
"Marvinbryantia",0,0,0,0,1.03641346706861,0,0,0,0,0,0,0,0,0,0
"Massilia",0,20.2559209333987,37.3640530987809,12.7077775826581,69.4397022935969,18.127068789061,9.42840595853549,5.5250479581032,0,121.482078673623,0,35.7686837812875,88.5004187864995,25.7737959701396,17.9133134370478
"Mastadenovirus",0,0,0,0,0,13.2467041150831,13.3569084412586,0,0,0,0,0,0,4.68614472184356,2.55904477672112
"Megamonas",0,2.13220220351565,0,0,0,0,0,0,0,1.49977874905707,0,0,0,0.585768090230445,0
"Megaselia",0,0,0,0,0,0,0,0,0,0,1.23469311841639,0,0,0,0
"Megasphaera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Meiothermus",0,1.06610110175783,0,1.27077775826581,2.59103366767153,4.88036467397797,1.57140099308925,0,0,4.49933624717122,0,2.75143721394519,0,4.10037663161312,5.11808955344223
"Melampsora",1.22215542438489,25.5864264421878,1.86820265493905,15.2493330991897,0,0,1.57140099308925,3.31502877486192,8.12898993154512,2.99955749811415,3.70407935524917,0,1.37209951606976,0.585768090230445,0
"Melioribacter",0,0,0,0,0,0,0,0,0,0,0,0,0.68604975803488,0,0
"Melissococcus",0,2.13220220351565,14.9456212395124,0,0,0,0,0,0,0,0,0,0,0,0
"Mesorhizobium",0,0,0,0,0,21.6130435561882,14.9283094343479,0,0,0,0,0,0,19.3303469776047,0
"Mesotoga",0,0,0,0,1.55462020060292,0,0,0,0,0,0,0,0,0,2.55904477672112
"Metallosphaera",0,0,0,0,0,0,0.785700496544624,0,0,0,0,0,0,0.585768090230445,0
"Metapneumovirus",0,0,0,0,0,2.09158486027627,2.35710148963387,0,0,0,0,0,0,0,2.55904477672112
"Metarhizium",0,1.06610110175783,0,2.54155551653162,0,0,0,0,1.01612374144314,1.49977874905707,0,0,0,0,0
"X.Metazoa.",14.6658650926187,14.9254154246096,3.73640530987809,11.4369998243923,6.73668753594597,2.09158486027627,0,22.1001918324128,5.0806187072157,0,179.030502170376,156.831921194876,10.9767961285581,5.85768090230445,0
"X.Methanobacteriaceae.",0,0,0,0,3.10924040120583,0,3.1428019861785,0,1.01612374144314,2.99955749811415,0,0,5.48839806427904,1.75730427069134,0
"X.Methanobacteriales.",0,2.13220220351565,0,1.27077775826581,1.03641346706861,0.697194953425425,0,0,0,2.99955749811415,0,0,8.23259709641856,1.75730427069134,0
"Methanobacterium",0,1.06610110175783,0,0,0,0,0,1.10500959162064,0,0,0,0,0,0.585768090230445,0
"Methanobrevibacter",0,3.19830330527348,16.8138238944514,0,10.8823414042204,0.697194953425425,5.49990347581237,0,1.01612374144314,4.49933624717122,0,11.0057488557808,10.9767961285581,5.27191281207401,5.11808955344223
"X.Methanocaldococcaceae.",0,0,0,0,0,0,0.785700496544624,0,0,0,0,0,0,0,0
"Methanocella",0,0,1.86820265493905,0,0,0.697194953425425,0.785700496544624,0,0,0,0,0,0,0,0
"X.Methanococcales.",0,0,0,0,0.518206733534305,0,0,0,0,0,0,0,0,0,0
"Methanococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0.585768090230445,0
"Methanocorpusculum",0,0,0,0,1.03641346706861,0,0,0,0,0,0,5.50287442789039,0,0,0
"Methanoculleus",0,0,0,1.27077775826581,0,0,0,0,0,0,0,0,0,0.585768090230445,0
"Methanofollis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanolobus",0,0,0,0,0,0,0.785700496544624,0,0,0,0,0,0,1.17153618046089,0
"Methanomethylovorans",0,1.06610110175783,0,0,0,0.697194953425425,0,0,0,0,0,0,0,0,0
"X.Methanomicrobia.",0,1.06610110175783,0,0,0,0.697194953425425,0,0,0,1.49977874905707,0,0,0,0,0
"X.Methanomicrobiaceae.",0,0,0,0,0,0,0.785700496544624,0,0,0,0,0,0,0,0
"Methanoplanus",0,1.06610110175783,0,0,0,0,0,0,0,0,1.23469311841639,0,0,0,0
"Methanoregula",0,1.06610110175783,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanosaeta",0,0,0,0,0,0,0.785700496544624,0,0,0,0,0,0,0.585768090230445,0
"Methanosarcina",0,3.19830330527348,0,0,0.518206733534305,0.697194953425425,0.785700496544624,0,4.06449496577256,0,1.23469311841639,0,0,1.17153618046089,0
"X.Methanosarcinaceae.",1.22215542438489,0,0,0,0,0,0,0,4.06449496577256,0,0,0,0.68604975803488,0,0
"X.Methanosarcinales.",0,0,0,0,0,0,0.785700496544624,0,1.01612374144314,0,0,0,0,0,0
"Methanosphaera",0,0,0,0,0,0,0,0,0,0,0,0,1.37209951606976,0,0
"Methanospirillum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanothermus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanotorris",0,1.06610110175783,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylacidiphilum",0,0,0,0,0,0,0,0,0,0,0,0,0.68604975803488,0,0
"Methylibium",0,0,0,0,0,1.39438990685085,0,0,0,0,0,0,0,1.75730427069134,0
"Methylobacillus",0,0,0,0,0,0,0,0,0,0,0,0,0.68604975803488,0,0
"Methylobacter",0,0,0,0,0,1.39438990685085,0,0,0,1.49977874905707,0,0,0.68604975803488,1.17153618046089,0
"X.Methylobacteriaceae.",0,0,0,0,3.62744713474014,45.3176719726526,23.5710148963387,0,0,0,0,0,11.662845886593,27.5311002408309,7.67713433016334
"Methylobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylocella",0,0,0,0,0,0,0,0,0,0,0,0,0,2.34307236092178,0
"X.Methylococcaceae.",0,0,0,2.54155551653162,0,0,0.785700496544624,0,1.01612374144314,0,0,0,0,1.75730427069134,0
"Methylococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylocystis",0,0,0,0,0,0,1.57140099308925,0,0,0,0,0,0,1.75730427069134,0
"Methyloglobulus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylomicrobium",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0,2.92884045115223,0
"Methylomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylophaga",0,0,1.86820265493905,10.1662220661265,1.03641346706861,0,0.785700496544624,0,0,0,0,0,0,3.51460854138267,0
"X.Methylophilaceae.",0,0,22.4184318592686,0,7.77310100301458,2.7887798137017,0,0,0,55.4918137151118,0,0,27.4419903213952,0.585768090230445,0
"X.Methylophilales.",0,0,0,0,0,0,0,0,0,4.49933624717122,1.23469311841639,0,2.05814927410464,0,5.11808955344223
"Methylotenera",0,0,14.9456212395124,0,4.66386060180875,1.39438990685085,3.1428019861785,0,0,22.4966812358561,0,0,13.0349454026627,1.75730427069134,5.11808955344223
"Methyloversatilis",0,0,0,0,0,0,1.57140099308925,0,0,0,0,0,0,0,0
"Methylovorus",0,0,0,0,9.8459279371518,0,0,0,0,8.99867249434245,0,2.75143721394519,8.23259709641856,0,0
"Meyerozyma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Micavibrio",0,0,0,0,0,0,0,0,0,0,0,0,0,0.585768090230445,0
"X.Microbacteriaceae.",0,23.4542242386722,450.23683984031,0,486.596122788712,900.775879825649,478.491602395676,0,0,634.406410851143,0,544.784568361149,485.03717893066,663.089478140864,596.25743297602
"Microbacterium",0,24.52032534043,1701.93261864947,0,1671.21671564813,3258.68921231044,1534.47306975165,0,0,2227.17144234976,0,2223.16126886772,1676.01955887921,2327.84239057579,2226.36895574737
"Microbispora",0,0,0,0,0,0,0,0,0,0,0,0,0,0.585768090230445,0
"Microbotryum",0,2.13220220351565,0,1.27077775826581,0,0,0,0,0,0,0,0,0,0,0
"Microchaete",0,0,0,0,0,0,0,0,1.01612374144314,0,0,0,0,0,0
"X.Micrococcaceae.",0,128.998233312697,80.332714162379,67.351221188088,92.7590053026406,105.276437967239,97.4268615715334,66.3005754972385,48.7739395892707,67.4900437075684,6.17346559208195,8.25431164183558,110.454011043616,81.4217645420319,235.432119458343
"Micrococcus",0,4.26440440703131,11.2092159296343,3.81233327479744,15.0279952724948,6.97194953425425,3.92850248272312,0,0,1.49977874905707,1.23469311841639,5.50287442789039,9.60469661248832,2.92884045115223,2.55904477672112
"Microcoleus",0,17.0576176281252,0,2.54155551653162,0,0.697194953425425,0.785700496544624,0,6.09674244865884,2.99955749811415,0,0,1.37209951606976,5.85768090230445,0
"Microcystis",0,3.19830330527348,3.73640530987809,2.54155551653162,0.518206733534305,4.88036467397797,1.57140099308925,0,0,0,0,0,0.68604975803488,0,0
"Microlunatus",0,47.9745495791022,0,2.54155551653162,10.8823414042204,33.4653577644204,29.8566188686957,0,0,0,0,0,7.54654733838368,26.9453321506005,0
"Micromonospora",0,2.13220220351565,0,1.27077775826581,1.03641346706861,11.8523142082322,7.07130446890161,0,0,0,0,0,3.4302487901744,10.543825624148,0
"X.Micromonosporaceae.",0,9.59490991582044,0,0,20.2100626078379,51.5924265534814,41.6421263168651,0,0,0,0,0,13.7209951606976,41.5895344063616,0
"Microplitis",0,0,0,0,0,0,0,0,0,0,13.5816243025803,0,0,0,0
"Microscilla",0,0,0,0,1.03641346706861,0,0,0,0,10.4984512433995,0,0,6.17444782231392,0.585768090230445,0
"X.Microsporidia.",1.22215542438489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Microvirga",0,14.9254154246096,20.5502292043295,11.4369998243923,53.3752935540334,126.192286570002,152.425896329657,0,0,94.4860611905957,0,30.2658093533971,79.5817719320461,125.940139399546,81.8894328550757
"X.Mimiviridae.",0,0,0,0,0.518206733534305,0,0,0,0,0,0,0,0,0,0
"Mitsuokella",0,0,0,0,1.03641346706861,0,0,0,0,0,0,0,0,0,0
"Mixia",0,0,0,2.54155551653162,0,0,0,0,0,0,0,0,0,0,0
"Mobilicoccus",0,7.46270771230478,0,0,0,0.697194953425425,1.57140099308925,0,3.04837122432942,0,0,0,0.68604975803488,4.68614472184356,2.55904477672112
"Mobiluncus",0,0,0,0,0.518206733534305,0.697194953425425,0,0,0,0,0,0,0.68604975803488,0,0
"Modestobacter",0,59.7016616984383,0,25.4155551653162,16.0644087395635,22.3102385096136,29.0709183721511,0,0,0,0,0,10.9767961285581,22.8449555189874,0
"Mogibacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Mollicutes.",0,0,0,0,0,0,0,0,1.01612374144314,0,0,0,0,0,0
"X.Mollusca.",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0,0,0
"Moniliophthora",0,0,0,5.08311103306325,1.03641346706861,0,0,0,1.01612374144314,0,1.23469311841639,0,0.68604975803488,0,0
"Monoblepharella",0,0,0,0,0,0.697194953425425,0,0,2.03224748288628,0,0,0,0,0,0
"Monosiga",1.22215542438489,0,0,0,0,0,0.785700496544624,0,0,0,1.23469311841639,0,0,0.585768090230445,0
"Moorea",0,7.46270771230478,5.60460796481714,2.54155551653162,1.03641346706861,0.697194953425425,0,0,2.03224748288628,0,2.46938623683278,0,0,1.17153618046089,0
"Moorella",0,0,0,1.27077775826581,4.14565386827444,0.697194953425425,0.785700496544624,0,0,0,0,0,0,0.585768090230445,0
"Moraxella",0,0,0,0,0.518206733534305,0,0,0,0,1.49977874905707,0,0,3.4302487901744,0,0
"X.Moraxellaceae.",0,392.32520544688,390.454354882261,256.697107169694,415.083593560978,50.895231600056,0,22.1001918324128,81.2898993154511,245.96371484536,238.295771854363,211.86066547378,274.419903213952,11.1295937143785,0
"Morganella",0,2.13220220351565,3.73640530987809,1.27077775826581,1.55462020060292,0,0,0,1.01612374144314,1.49977874905707,1.23469311841639,5.50287442789039,1.37209951606976,1.75730427069134,0
"Moritella",0,0,0,0,0,1.39438990685085,0,0,0,0,0,0,0,0,0
"Mortierella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mucilaginibacter",0,0,0,0,86.0223177666946,6.27475458082882,0,0,0,89.9867249434245,0,0,48.0234830624416,31.0457087822136,0
"Mucispirillum",0,0,0,0,0,0,0,0,1.01612374144314,0,0,2.75143721394519,0.68604975803488,0,0
"Mucor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Mucorales.",0,6.39660661054696,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muricauda",0,0,0,0,1.03641346706861,0.697194953425425,0,0,0,0,0,0,0,0,0
"Myceliophthora",0,3.19830330527348,0,2.54155551653162,0,0.697194953425425,0.785700496544624,0,3.04837122432942,0,3.70407935524917,0,0.68604975803488,0.585768090230445,0
"X.Mycobacteriaceae.",0,1.06610110175783,1.86820265493905,0,0.518206733534305,0.697194953425425,0.785700496544624,0,1.01612374144314,0,0,0,0,0,2.55904477672112
"Mycobacterium",0,5.33050550878913,0,0,0,8.3663394411051,0,0,0,0,0,0,0,1.75730427069134,0
"Mycoplasma",0,0,0,0,1.03641346706861,0,0,0,0,0,0,2.75143721394519,0,0,0
"Mycosphaerella",0,46.9084484773444,3.73640530987809,21.6032218905188,11.4005481377547,2.7887798137017,1.57140099308925,0,6.09674244865884,8.99867249434245,16.0510105394131,8.25431164183558,8.23259709641856,0,5.11808955344223
"X.Mycosphaerellaceae.",0,124.733828905666,5.60460796481714,54.6434436054299,22.8010962755094,6.27475458082882,6.28560397235699,0,19.3063510874196,2.99955749811415,41.9795660261572,0,24.6977912892557,4.10037663161312,0
"X.Myoviridae.",0,0,0,0,96.3864524373808,0,0,0,0,1.49977874905707,0,96.3003024880818,4.80234830624416,0,0
"Myroides",0,6.39660661054696,1.86820265493905,2.54155551653162,5.70027406887736,6.27475458082882,0.785700496544624,0,0,4.49933624717122,3.70407935524917,8.25431164183558,5.48839806427904,5.27191281207401,2.55904477672112
"X.Myxococcaceae.",0,0,0,0,2.07282693413722,6.27475458082882,7.07130446890161,0,0,0,0,0,3.4302487901744,1.75730427069134,0
"X.Myxococcales.",0,2.13220220351565,0,0,19.1736491407693,48.1064517863543,29.8566188686957,0,0,0,0,0,55.5700304008253,35.7318535040572,7.67713433016334
"Myxococcus",0,3.19830330527348,0,0,1.55462020060292,9.06353439453052,5.49990347581237,0,0,0,1.23469311841639,0,9.60469661248832,2.92884045115223,0
"N15likevirus",0,0,0,0,0,0.697194953425425,0,0,0,0,13.5816243025803,0,0,0,0
"N4likevirus",0,2.13220220351565,0,0,0.518206733534305,0,0,0,0,0,0,0,0,0,0
"Naegleria",0,0,0,0,0,0,0,0,0,0,0,0,0.68604975803488,0,0
"Nakamurella",0,21.3220220351565,0,3.81233327479744,0,12.5495091616576,3.92850248272312,0,0,0,0,0,0,3.51460854138267,0
"Nasonia",1.22215542438489,0,0,0,0.518206733534305,0,0,0,1.01612374144314,0,11.1122380657475,0,0,0,0
"Natranaerobius",0,0,0,0,0.518206733534305,0,0.785700496544624,0,0,0,0,0,0,0,0
"Natrialba",0,0,0,0,0,0,0,0,0,0,0,2.75143721394519,0,0,0
"Natrinema",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Natronobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.585768090230445,0
"Natronococcus",0,1.06610110175783,0,0,0,0,0,0,0,0,0,0,0,0,0
"Natronomonas",0,0,0,0,0,0,0,0,0,0,0,0,0.68604975803488,0,0
"Natronorubrum",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0,0,2.55904477672112
"Naumovozyma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Necator",0,1.06610110175783,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Nectriaceae.",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0,0,0
"Negativicoccus",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0.68604975803488,0,0
"Neisseria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Neisseriaceae.",0,0,0,121.994664793518,0,0,0,97.2408440626164,0,0,14.8163174209967,0,0,0,0
"X.Neisseriales.",0,1.06610110175783,0,22.8739996487846,0,0,0.785700496544624,12.1551055078271,1.01612374144314,0,2.46938623683278,0,2.05814927410464,0,0
"Nematostella",0,0,0,3.81233327479744,1.03641346706861,0,0.785700496544624,0,0,0,0,2.75143721394519,0.68604975803488,0,0
"Neofusicoccum",0,12.7932132210939,0,3.81233327479744,2.59103366767153,0.697194953425425,0,0,3.04837122432942,0,1.23469311841639,0,0,0,2.55904477672112
"Neosartorya",0,1.06610110175783,0,0,0,0,0,0,0,0,1.23469311841639,0,0,0,0
"Neptuniibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0.585768090230445,0
"Nesterenkonia",0,10.6610110175783,14.9456212395124,1.27077775826581,20.7282693413722,2.09158486027627,4.71420297926774,1.10500959162064,0,10.4984512433995,0,5.50287442789039,19.8954429830115,4.10037663161312,2.55904477672112
"Neurospora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Niabella",0,4.26440440703131,20.5502292043295,0,20.2100626078379,14.6410940219339,21.9996139032495,0,0,55.4918137151118,0,0,52.8258313686858,28.7026364212918,0
"Niastella",0,41.5779429685552,33.6276477889028,0,68.9214955600626,40.4373072986746,50.2848317788559,0,0,223.467033609504,0,0,159.849593622127,93.7228944368712,0
"Nitratifractor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nitratireductor",0,0,0,0,0,0,5.49990347581237,0,0,0,0,0,0.68604975803488,0,0
"Nitrincola",0,2.13220220351565,0,0,0,0,0.785700496544624,0,0,0,0,0,0.68604975803488,0,0
"Nitritalea",0,0,0,27.9571106818479,0,0,0,0,0,0,1.23469311841639,0,0,1.17153618046089,0
"Nitrobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0.585768090230445,0
"Nitrococcus",0,0,0,0,0,1.39438990685085,0,0,0,0,0,0,0.68604975803488,0,0
"Nitrolancea",0,0,0,0,0.518206733534305,18.8242637424865,27.4995173790618,0,0,0,0,0,0,14.6442022557611,0
"Nitrosococcus",0,0,0,0,0,2.09158486027627,3.1428019861785,0,0,0,0,0,0.68604975803488,2.92884045115223,0
"X.Nitrosomonadaceae.",0,6.39660661054696,0,0,1.03641346706861,0,0,0,0,0,7.40815871049834,0,0,2.92884045115223,0
"Nitrosomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Nitrosopumilaceae.",0,0,0,0,0.518206733534305,2.7887798137017,3.92850248272312,0,0,0,0,0,0.68604975803488,2.34307236092178,0
"X.Nitrosopumilales.",0,0,1.86820265493905,0,0,4.18316972055255,2.35710148963387,0,0,0,0,2.75143721394519,0,9.37228944368712,5.11808955344223
"Nitrosopumilus",0,0,0,0,0.518206733534305,0.697194953425425,2.35710148963387,0,1.01612374144314,0,1.23469311841639,0,0.68604975803488,11.7153618046089,0
"Nitrososphaera",0,0,85.9373221271961,0,51.3024666198962,390.429173918238,498.134114809292,0,0,61.4909287113401,0,0,59.6863289490346,590.454234952289,212.400716467853
"Nitrosospira",0,0,0,0,11.918754871289,0,0,0,0,0,0,0,6.8604975803488,14.6442022557611,0
"Nitrospina",0,0,0,0,0,0,0.785700496544624,0,0,0,0,0,0.68604975803488,0.585768090230445,0
